OrderID	CustomerID	ProductID	OrderDate	QuantityOrdered
79845	12	52	2013-02-17	1
79846	12	28	2013-02-17	24
79847	12	53	2013-02-17	5
79848	12	29	2013-02-17	20
79849	12	16	2013-02-17	1
79850	12	62	2013-02-17	23
79851	12	60	2013-02-17	20
79852	12	20	2013-02-17	36
79853	12	56	2013-02-17	40
79854	12	11	2013-02-17	15
79855	12	25	2013-02-17	31
79856	12	77	2013-02-17	47
79857	12	23	2013-02-17	7
79858	12	50	2014-06-20	49
79859	12	38	2014-06-20	6
79860	12	57	2014-06-20	41
79861	12	76	2014-06-20	49
79862	12	23	2014-06-20	7
79863	12	18	2014-06-20	35
79864	12	36	2014-06-20	46
79865	12	17	2014-06-20	49
79866	12	67	2014-06-20	39
79867	12	59	2014-09-30	9
79868	12	69	2014-09-30	9
79869	12	45	2014-09-30	25
79870	12	38	2014-09-30	30
79871	12	24	2014-09-30	20
79872	12	26	2014-09-30	21
79873	12	49	2014-09-30	13
79874	12	5	2014-09-30	32
79875	12	55	2014-09-30	32
79876	12	41	2014-09-30	22
79877	12	63	2014-09-30	41
79878	12	34	2014-09-30	48
79879	12	12	2014-09-30	29
79880	12	58	2014-09-30	31
79881	12	37	2014-09-30	31
79882	12	31	2014-09-30	10
79883	12	52	2014-09-30	42
79884	12	1	2014-09-30	18
79885	12	13	2014-09-30	21
79886	12	28	2014-09-30	33
79887	12	16	2014-09-30	42
79888	12	6	2014-09-30	27
79889	12	11	2014-09-30	49
79890	12	40	2014-09-30	35
79891	12	33	2014-09-30	46
79892	12	54	2014-09-30	39
79893	12	73	2014-09-30	10
79894	12	51	2014-09-30	44
79895	12	50	2014-09-30	14
79896	12	15	2014-09-30	10
79897	12	56	2014-09-30	44
79898	12	61	2014-09-30	20
79899	12	44	2014-09-30	50
79900	12	74	2014-09-30	10
79901	12	30	2014-09-30	40
79902	12	47	2014-09-30	3
79903	12	35	2014-09-30	45
79904	12	67	2014-09-30	18
79905	12	76	2014-09-30	46
79906	12	70	2014-09-30	4
79907	12	65	2014-09-30	19
79908	12	2	2014-09-30	43
79909	12	75	2014-09-30	38
79910	12	43	2014-09-30	39
79911	12	10	2014-09-30	36
79912	12	48	2014-09-30	39
79913	12	7	2014-09-30	37
79914	12	72	2014-09-30	42
79915	12	22	2014-09-30	5
79916	12	18	2014-09-30	27
79917	12	27	2014-09-30	24
79918	12	53	2014-09-30	37
79919	12	39	2014-09-30	29
79920	12	68	2014-09-30	41
79921	12	36	2014-09-30	5
79922	12	46	2014-09-30	6
79923	12	19	2014-09-30	15
79924	12	21	2014-09-30	38
79925	12	9	2014-09-30	4
79926	12	62	2014-09-30	32
79927	12	32	2014-09-30	39
79928	12	14	2014-09-30	47
79929	12	4	2014-09-30	14
79930	12	71	2014-09-30	49
79931	12	77	2014-09-30	22
79932	12	66	2014-09-30	29
79933	12	8	2014-09-30	7
79934	12	17	2014-09-30	26
79935	12	64	2014-09-30	43
79936	12	42	2014-09-30	16
79937	12	29	2014-09-30	22
79938	12	25	2014-09-30	28
79939	12	60	2014-09-30	8
79940	12	20	2014-09-30	32
79941	12	56	2013-12-08	43
79942	12	69	2013-12-08	19
79943	12	18	2013-12-08	20
79944	12	10	2013-12-08	15
79945	12	26	2013-12-08	38
79946	12	12	2013-12-08	35
79947	12	43	2013-12-08	38
79948	12	37	2013-12-08	30
79949	12	34	2013-12-08	47
79950	12	17	2013-12-08	19
79951	12	61	2013-12-08	37
79952	12	35	2013-12-08	25
79953	12	36	2013-12-08	34
79954	12	73	2013-12-08	42
79955	12	11	2013-12-08	10
79956	12	54	2013-12-08	8
79957	12	15	2013-12-08	7
79958	12	77	2013-12-08	2
79959	12	68	2013-12-08	24
79960	12	74	2013-12-08	39
79961	12	21	2013-12-08	32
79962	12	30	2013-12-08	2
79963	12	42	2013-12-08	20
79964	12	1	2013-12-08	33
79965	12	62	2013-12-08	2
79966	12	67	2013-12-08	7
79967	12	5	2013-12-08	48
79968	12	65	2013-12-08	50
79969	12	23	2013-12-08	6
79970	12	72	2013-12-08	50
79971	12	75	2013-12-08	22
79972	12	76	2013-12-08	38
79973	12	16	2014-03-21	44
79974	12	68	2014-03-21	8
79975	12	43	2014-03-21	18
79976	12	54	2014-03-21	29
79977	12	27	2014-03-21	9
79978	12	6	2014-03-21	22
79979	12	56	2014-03-21	27
79980	12	73	2014-03-21	33
79981	12	64	2014-03-21	18
79982	12	7	2014-03-21	16
79983	12	15	2014-03-21	44
79984	12	57	2014-03-21	9
79985	12	50	2014-03-21	15
79986	12	34	2014-03-21	26
79987	12	46	2014-03-21	17
79988	12	25	2014-03-21	9
79989	12	29	2014-03-21	47
79990	12	75	2014-03-21	30
79991	12	19	2014-03-21	37
79992	12	40	2014-03-21	20
79993	12	9	2014-03-21	43
79994	12	61	2014-03-21	10
79995	12	17	2014-03-21	10
79996	12	31	2014-03-21	22
79997	12	44	2014-03-21	48
79998	12	59	2014-03-21	42
79999	12	74	2014-03-21	27
80000	12	3	2014-03-21	23
80001	12	49	2014-03-21	36
80002	12	71	2014-03-21	50
80003	12	8	2014-03-21	31
80004	12	13	2014-03-21	34
80005	12	22	2014-03-21	47
80006	12	33	2014-03-21	19
80007	12	5	2014-03-21	45
80008	12	20	2014-03-21	7
80009	12	77	2014-03-21	21
80010	12	52	2014-03-21	42
80011	12	48	2014-03-21	44
80012	12	42	2014-03-21	49
80013	12	65	2014-03-21	8
80014	12	21	2014-03-21	36
80015	12	1	2014-03-21	42
80016	12	23	2015-05-30	30
80017	12	65	2015-05-30	22
80018	12	72	2015-05-30	12
80019	12	13	2015-05-30	1
80020	12	39	2015-05-30	2
80021	12	46	2013-01-04	39
80022	12	13	2013-01-04	34
80023	12	5	2013-01-04	22
80024	12	9	2013-01-04	10
80025	12	37	2013-01-04	10
80026	12	8	2013-01-04	23
80027	12	30	2013-01-04	41
80028	12	25	2013-01-04	22
80029	12	76	2013-01-04	39
80030	12	15	2013-01-04	33
80031	12	3	2013-01-04	43
80032	12	59	2013-01-04	50
80033	12	6	2013-01-04	21
80034	12	33	2013-01-04	1
80035	12	36	2013-01-04	28
80036	12	35	2013-01-04	39
80037	12	67	2013-01-04	3
80038	12	54	2013-01-04	26
80039	12	26	2015-01-13	12
80040	12	43	2015-01-13	25
80041	12	14	2015-01-13	41
80042	12	51	2015-01-13	48
80043	12	75	2015-01-13	20
80044	12	68	2015-01-13	15
80045	12	76	2015-01-13	44
80046	12	54	2015-01-13	37
80047	12	7	2015-01-13	6
80048	12	2	2015-01-13	5
80049	12	20	2015-01-13	40
80050	12	12	2015-01-13	39
80051	12	17	2015-01-13	19
80052	12	53	2015-01-13	20
80053	12	61	2015-01-13	10
80054	12	49	2015-01-13	23
80055	12	59	2015-01-13	38
80056	12	35	2015-01-13	25
80057	12	30	2015-01-13	29
80058	12	4	2015-01-13	43
80059	12	8	2015-01-13	30
80060	12	38	2015-01-13	50
80061	12	56	2015-01-13	11
80062	12	50	2015-01-13	13
80063	12	15	2015-01-13	15
80064	12	21	2015-01-13	26
80065	12	65	2015-01-13	45
80066	12	22	2015-01-13	9
80067	12	5	2015-01-13	6
80068	12	13	2015-01-13	30
80069	12	71	2015-01-13	34
80070	12	77	2015-01-13	3
80071	12	39	2015-01-13	1
80072	12	73	2015-01-13	6
80073	12	62	2015-01-13	26
80074	12	16	2015-01-13	50
80075	12	47	2015-01-13	39
80076	12	57	2015-01-13	41
80077	12	70	2015-01-13	2
80078	12	37	2015-01-13	5
80079	12	6	2015-01-13	23
80080	12	23	2015-01-13	9
80081	12	60	2015-01-13	1
80082	12	64	2015-01-13	26
80083	12	66	2015-01-13	4
80084	12	3	2015-01-13	30
80085	12	48	2015-01-13	4
80086	12	1	2015-01-13	3
80087	12	36	2015-01-13	43
80088	12	28	2015-01-13	32
80089	12	32	2015-01-13	47
80090	12	59	2013-08-29	45
80091	12	62	2013-08-29	16
80092	12	21	2013-08-29	2
80093	12	73	2013-08-29	48
80094	12	56	2013-08-29	33
80095	12	68	2013-08-29	26
80096	12	76	2013-08-29	9
80097	12	49	2013-08-29	36
80098	12	71	2013-08-29	15
80099	12	4	2013-08-29	49
80100	12	37	2013-08-29	36
80101	12	46	2013-08-29	7
80102	12	66	2013-08-29	26
80103	12	30	2013-08-29	4
80104	12	44	2013-08-29	17
80105	12	15	2013-08-29	4
80106	12	7	2013-08-29	14
80107	12	35	2013-08-29	7
80108	12	26	2013-08-29	5
80109	12	61	2013-08-29	10
80110	12	9	2013-08-29	12
80111	12	28	2013-08-29	3
80112	12	57	2013-08-29	35
80113	12	58	2013-08-29	47
80114	12	33	2013-08-29	21
80115	12	50	2013-08-29	1
80116	12	54	2013-08-29	45
80117	12	1	2013-08-29	28
80118	12	41	2013-08-29	14
80119	12	25	2013-08-29	37
80120	12	42	2013-08-29	24
80121	12	43	2013-08-29	24
80122	12	39	2013-08-29	10
80123	12	22	2013-08-29	7
80124	12	24	2013-08-29	16
80125	12	23	2013-08-29	28
80126	12	52	2013-08-29	5
80127	12	29	2013-08-29	30
80128	12	67	2013-08-29	9
80129	12	69	2013-08-29	50
80130	12	20	2013-08-29	45
80131	12	74	2013-08-29	43
80132	12	16	2013-08-29	39
80133	12	47	2013-08-29	20
80134	12	65	2013-08-29	15
80135	12	72	2013-08-29	42
80136	12	40	2013-08-29	36
80137	12	53	2013-08-29	11
80138	12	64	2013-08-29	5
80139	12	10	2013-08-29	4
80140	12	2	2013-08-29	2
80141	12	11	2013-08-29	50
80142	12	70	2013-08-29	47
80143	12	19	2013-08-29	15
80144	12	6	2013-08-29	49
80145	12	5	2013-08-29	36
80146	12	32	2013-08-29	34
80147	12	12	2013-08-29	7
80148	12	14	2013-08-29	29
80149	12	60	2013-08-29	8
80150	12	17	2013-08-29	2
80151	12	34	2013-08-29	40
80152	12	8	2013-08-29	20
80153	12	3	2013-08-29	30
80154	12	63	2015-11-02	50
80155	12	47	2015-11-02	45
80156	12	37	2015-11-02	19
80157	12	55	2015-11-02	33
80158	12	2	2015-11-02	50
80159	12	13	2015-11-02	43
80160	12	27	2015-11-02	42
80161	12	7	2015-11-02	13
80162	12	8	2015-11-02	45
80163	12	36	2015-11-02	44
80164	12	56	2015-11-02	41
80165	12	23	2015-11-02	16
80166	12	18	2015-11-02	33
80167	12	65	2015-11-02	20
80168	12	29	2015-11-02	50
80169	12	61	2015-11-02	32
80170	12	54	2015-11-02	32
80171	12	68	2015-11-02	49
80172	12	12	2015-11-02	32
80173	12	71	2015-11-02	37
80174	12	72	2015-11-02	38
80175	12	76	2015-11-02	19
80176	12	69	2015-11-02	43
80177	12	66	2015-11-02	6
80178	12	31	2015-11-02	42
80179	12	52	2015-11-02	45
80180	12	14	2015-11-02	22
80181	12	59	2015-11-02	15
80182	12	24	2015-11-02	27
80183	12	20	2015-11-02	36
80184	12	17	2015-11-02	41
80185	12	53	2015-11-02	37
80186	12	11	2015-11-02	46
80187	12	28	2015-11-02	44
80188	12	58	2015-11-02	21
80189	12	62	2013-01-31	24
80190	12	55	2013-01-31	13
80191	12	60	2013-01-31	41
80192	12	17	2013-01-31	4
80193	12	41	2013-01-31	6
80194	12	9	2013-01-31	10
80195	12	11	2013-01-31	3
80196	12	15	2013-01-31	34
80197	12	4	2013-01-31	41
80198	12	64	2013-01-31	42
80199	12	75	2013-01-31	30
80200	12	66	2013-01-31	25
80201	12	54	2013-01-31	24
80202	12	18	2013-01-31	40
80203	12	47	2013-01-31	35
80204	12	28	2013-01-31	34
80205	12	23	2013-01-31	3
80206	12	32	2013-01-31	50
80207	12	45	2013-01-31	33
80208	12	7	2013-01-31	16
80209	12	40	2013-01-31	9
80210	12	38	2013-01-31	9
80211	12	24	2013-01-31	12
80212	12	6	2013-01-31	28
80213	12	71	2013-01-31	40
80214	12	13	2013-01-31	30
80215	12	52	2013-01-31	48
80216	12	29	2013-01-31	2
80217	12	21	2013-01-31	15
80218	12	77	2013-01-31	42
80219	12	35	2013-01-31	33
80220	12	10	2013-01-31	23
80221	12	37	2013-01-31	29
80222	12	44	2013-01-31	14
80223	12	48	2013-01-31	6
80224	12	20	2013-01-31	43
80225	12	65	2013-01-31	26
80226	12	8	2013-01-31	27
80227	12	49	2013-01-31	30
80228	12	68	2013-01-31	28
80229	12	27	2013-01-31	5
80230	12	16	2013-01-31	11
80231	12	3	2013-01-31	39
80232	12	39	2013-01-31	36
80233	12	57	2013-01-31	49
80234	12	74	2013-01-31	8
80235	12	67	2013-01-31	18
80236	12	76	2013-01-31	22
80237	12	70	2013-01-31	30
80238	12	50	2013-01-31	10
80239	12	43	2013-01-31	31
80240	12	30	2013-01-31	6
80241	12	56	2013-01-31	39
80242	12	22	2013-01-31	36
80243	12	72	2013-01-31	24
80244	12	61	2013-01-31	4
80245	12	26	2013-01-31	34
80246	12	1	2013-01-31	12
80247	12	34	2013-01-31	3
80248	12	59	2013-01-31	44
80249	12	33	2013-01-31	25
80250	12	25	2013-01-31	6
80251	12	9	2015-02-23	33
80252	12	73	2015-02-23	25
80253	12	74	2015-02-23	41
80254	12	71	2015-02-23	4
80255	12	30	2015-02-23	27
80256	12	51	2015-02-23	18
80257	12	49	2015-02-23	10
80258	12	5	2015-02-23	2
80259	12	66	2015-02-23	50
80260	12	63	2015-02-23	35
80261	12	32	2015-02-23	41
80262	12	64	2015-02-23	46
80263	12	24	2015-02-23	24
80264	12	20	2015-02-23	46
80265	12	45	2015-02-23	34
80266	12	38	2015-02-23	9
80267	12	29	2015-02-23	38
80268	12	19	2015-02-23	33
80269	12	28	2015-02-23	21
80270	12	4	2015-02-23	48
80271	12	41	2015-02-23	23
80272	12	7	2015-02-23	16
80273	12	50	2015-02-23	11
80274	12	22	2015-02-23	7
80275	12	27	2015-02-23	8
80276	12	35	2015-02-23	38
80277	12	61	2015-02-23	33
80278	12	21	2015-02-23	1
80279	12	13	2015-02-23	4
80280	12	54	2015-02-23	19
80281	12	40	2015-02-23	42
80282	12	46	2015-02-23	6
80283	12	48	2015-02-23	1
80284	12	12	2015-02-23	18
80285	12	43	2015-02-23	36
80286	12	75	2015-02-23	15
80287	12	39	2015-02-23	18
80288	12	23	2015-02-23	26
80289	12	37	2015-02-23	30
80290	12	58	2015-02-23	31
80291	12	68	2015-02-23	38
80292	12	70	2015-02-23	9
80293	12	57	2015-02-23	32
80294	12	42	2015-02-23	30
80295	12	36	2015-02-23	1
80296	12	77	2015-02-23	36
80297	12	15	2015-02-23	21
80298	12	16	2015-02-23	35
80299	12	62	2015-02-23	19
80300	12	17	2015-02-23	43
80301	12	2	2015-02-23	29
80302	12	55	2015-02-23	34
80303	12	69	2015-02-23	36
80304	12	76	2015-02-23	34
80305	12	31	2015-02-23	23
80306	12	11	2015-02-23	15
80307	12	6	2015-02-23	5
80308	12	25	2015-02-23	45
80309	12	10	2015-02-23	3
80310	12	59	2015-02-23	38
80311	12	52	2015-02-23	5
80312	12	18	2015-02-23	6
80313	12	72	2015-02-23	33
80314	12	1	2015-02-23	9
80315	12	8	2015-02-23	35
80316	12	47	2015-02-23	41
80317	12	4	2015-07-14	34
80318	12	68	2015-07-14	47
80319	12	69	2015-07-14	24
80320	12	16	2015-07-14	43
80321	12	31	2015-07-14	47
80322	12	4	2015-12-14	22
80323	12	7	2015-04-27	1
80324	12	64	2015-04-27	16
80325	12	41	2015-04-27	23
80326	12	74	2015-04-27	44
80327	12	40	2015-04-27	17
80328	12	24	2015-04-27	4
80329	12	48	2015-04-27	11
80330	12	73	2015-04-27	46
80331	12	59	2015-04-27	49
80332	12	6	2015-04-27	27
80333	12	65	2015-04-27	34
80334	12	52	2015-04-27	9
80335	12	68	2015-04-27	48
80336	12	10	2015-04-27	28
80337	12	61	2015-04-27	11
80338	12	67	2015-04-27	2
80339	12	60	2015-04-27	17
80340	12	76	2015-04-27	4
80341	12	77	2015-04-27	1
80342	12	4	2015-04-27	30
80343	12	20	2015-04-27	6
80344	12	39	2015-04-27	4
80345	12	53	2015-04-27	5
80346	12	2	2015-04-27	50
80347	12	30	2015-04-27	41
80348	12	51	2015-04-27	15
80349	12	13	2015-04-27	18
80350	12	63	2015-04-27	14
80351	12	1	2015-04-27	26
80352	12	32	2015-04-27	46
80353	12	3	2015-04-27	49
80354	12	18	2015-04-27	21
80355	12	31	2015-04-27	34
80356	12	71	2015-04-27	23
80357	12	11	2015-04-27	39
80358	12	66	2015-04-27	10
80359	12	49	2015-04-27	3
80360	12	75	2015-04-27	37
80361	12	37	2015-04-27	6
80362	12	38	2015-04-27	47
80363	12	23	2015-04-27	46
80364	12	35	2015-04-27	1
80365	12	12	2015-04-27	36
80366	12	62	2015-04-27	36
80367	12	5	2015-04-27	45
80368	12	17	2015-04-27	50
80369	12	44	2015-04-27	36
80370	12	27	2015-04-27	30
80371	12	47	2015-04-27	16
80372	12	57	2015-04-27	43
80373	12	21	2015-04-27	27
80374	12	42	2015-04-27	49
80375	12	70	2015-04-27	38
80376	12	22	2015-04-27	18
80377	12	56	2015-04-27	29
80378	12	58	2015-04-27	31
80379	12	25	2015-04-27	42
80380	12	54	2015-04-27	36
80381	12	55	2015-04-27	36
80382	12	29	2015-04-27	19
80383	12	28	2015-04-27	25
80384	12	26	2015-04-27	7
80385	12	15	2015-04-27	28
80386	12	45	2015-04-27	10
80387	12	46	2015-04-27	33
80388	12	33	2015-04-27	46
80389	12	14	2015-04-27	27
80390	12	55	2014-04-12	28
80391	12	5	2014-04-12	25
80392	12	18	2014-04-12	6
80393	12	66	2014-04-12	20
80394	12	14	2014-04-12	39
80395	12	23	2014-04-12	33
80396	12	3	2014-04-12	29
80397	12	15	2014-04-12	38
80398	12	27	2014-04-12	14
80399	12	8	2014-04-12	4
80400	12	76	2014-04-12	50
80401	12	50	2014-04-12	41
80402	12	45	2014-04-12	49
80403	12	35	2014-04-12	45
80404	12	34	2014-04-12	26
80405	12	7	2014-04-12	22
80406	12	49	2014-04-12	23
80407	12	32	2014-04-12	12
80408	12	42	2014-04-12	14
80409	12	12	2014-04-12	11
80410	12	9	2014-04-12	3
80411	12	73	2014-04-12	14
80412	12	58	2014-04-12	24
80413	12	75	2014-04-12	10
80414	12	26	2014-04-12	36
80415	12	71	2014-04-12	12
80416	12	13	2014-04-12	11
80417	12	69	2014-04-12	25
80418	12	59	2014-04-12	50
80419	12	22	2014-04-12	44
80420	12	44	2014-04-12	28
80421	12	62	2014-04-12	37
80422	12	56	2014-04-12	37
80423	12	63	2014-04-12	1
80424	12	14	2015-07-14	48
80425	12	24	2015-07-14	42
80426	12	40	2015-07-14	35
80427	12	71	2015-07-14	39
80428	12	58	2015-07-14	46
80429	12	61	2015-07-14	21
80430	12	4	2015-07-14	9
80431	12	68	2015-07-14	16
80432	12	65	2015-07-14	38
80433	12	64	2015-07-14	6
80434	12	1	2015-07-14	21
80435	12	50	2015-07-14	5
80436	12	36	2015-07-14	46
80437	12	51	2015-07-14	30
80438	12	30	2015-07-14	43
80439	12	45	2015-07-14	13
80440	12	25	2015-07-14	32
80441	12	29	2015-07-14	7
80442	12	31	2015-07-14	33
80443	12	3	2015-07-14	30
80444	12	17	2015-07-14	5
80445	12	57	2015-07-14	20
80446	12	47	2015-07-14	21
80447	12	27	2015-07-14	31
80448	12	49	2015-07-14	15
80449	12	43	2015-07-14	29
80450	12	15	2015-07-14	42
80451	12	35	2015-07-14	41
80452	12	39	2015-07-14	34
80453	12	9	2015-07-14	50
80454	12	23	2015-07-14	42
80455	12	62	2015-07-14	18
80456	12	7	2015-07-14	5
80457	12	18	2015-07-14	1
80458	12	52	2015-07-14	6
80459	12	12	2015-07-14	8
80460	12	60	2015-07-14	37
80461	12	34	2015-07-14	46
80462	12	28	2015-07-14	40
80463	12	66	2015-07-14	20
80464	12	42	2015-07-14	31
80465	12	46	2015-07-14	48
80466	12	67	2015-07-14	17
80467	12	44	2015-07-14	15
80468	12	53	2015-07-14	48
80469	12	13	2015-07-14	22
80470	12	37	2015-07-14	47
80471	12	75	2015-07-14	33
80472	12	38	2015-07-14	41
80473	12	77	2015-07-14	50
80474	12	2	2015-07-14	41
80475	12	72	2015-07-14	16
80476	12	5	2015-07-14	40
80477	12	54	2015-07-14	5
80478	12	55	2015-07-14	20
80479	12	6	2015-07-14	42
80480	12	76	2015-07-14	2
80481	12	74	2015-07-14	42
80482	12	32	2015-07-14	39
80483	12	41	2015-07-14	20
80484	12	59	2015-07-14	15
80485	12	26	2015-07-14	14
80486	12	21	2015-07-14	7
80487	12	33	2015-07-14	9
80488	12	63	2015-07-14	40
80489	12	44	2015-06-27	35
80490	12	24	2015-06-27	50
80491	12	9	2015-06-27	17
80492	12	64	2015-06-27	40
80493	12	68	2015-06-27	8
80494	12	1	2015-06-27	23
80495	12	3	2015-06-27	9
80496	12	35	2015-06-27	49
80497	12	67	2015-06-27	9
80498	12	27	2015-06-27	37
80499	12	33	2015-06-27	44
80500	12	70	2015-06-27	17
80501	12	10	2015-06-27	19
80502	12	38	2015-06-27	22
80503	12	2	2015-06-27	12
80504	12	65	2015-06-27	17
80505	12	74	2015-06-27	25
80506	12	28	2015-06-27	3
80507	12	4	2015-06-27	5
80508	12	63	2015-06-27	19
80509	12	17	2015-06-27	37
80510	12	49	2015-06-27	40
80511	12	52	2015-06-27	19
80512	12	53	2015-06-27	20
80513	12	11	2015-06-27	28
80514	12	26	2015-06-27	17
80515	12	59	2015-06-27	26
80516	12	36	2015-06-27	38
80517	12	71	2015-06-27	24
80518	12	39	2015-06-27	48
80519	12	45	2015-06-27	41
80520	12	54	2015-06-27	12
80521	12	41	2015-06-27	41
80522	12	19	2015-06-27	30
80523	12	75	2015-06-27	14
80524	12	57	2015-06-27	46
80525	12	14	2015-06-27	12
80526	12	62	2015-06-27	41
80527	12	58	2015-06-27	31
80528	12	60	2015-06-27	34
80529	12	23	2015-06-27	24
80530	12	77	2015-06-27	26
80531	12	43	2015-06-27	10
80532	12	50	2015-06-27	18
80533	12	22	2015-06-27	47
80534	12	73	2015-06-27	42
80535	12	32	2015-06-27	27
80536	12	30	2015-06-27	1
80537	12	4	2015-07-09	21
80538	12	37	2015-07-09	39
80539	12	42	2015-07-09	38
80540	12	28	2015-07-09	9
80541	12	47	2015-07-09	17
80542	12	55	2015-07-09	13
80543	12	46	2015-07-09	13
80544	12	14	2015-07-09	24
80545	12	49	2015-07-09	39
80546	12	8	2015-07-09	18
80547	12	50	2015-07-09	24
80548	12	64	2015-07-09	12
80549	12	13	2015-07-09	36
80550	12	44	2015-07-09	50
80551	12	22	2014-02-11	43
80552	12	21	2014-02-11	38
80553	12	31	2014-02-11	4
80554	12	63	2014-02-11	25
80555	12	27	2014-02-11	26
80556	12	53	2014-02-11	40
80557	12	65	2014-02-11	32
80558	12	67	2015-03-27	10
80559	12	5	2015-03-27	29
80560	12	4	2015-03-27	38
80561	12	35	2015-03-27	34
80562	12	18	2015-03-27	31
80563	12	6	2015-03-27	27
80564	12	48	2015-03-27	39
80565	12	41	2015-03-27	41
80566	12	40	2015-03-27	21
80567	12	54	2015-03-27	7
80568	12	75	2015-03-27	20
80569	12	37	2015-03-27	22
80570	12	44	2015-03-27	44
80571	12	24	2015-03-27	7
80572	12	36	2015-03-27	30
80573	12	31	2015-03-27	2
80574	12	20	2015-03-27	13
80575	12	17	2015-03-27	29
80576	12	46	2015-03-27	33
80577	12	14	2015-03-27	29
80578	12	3	2015-03-27	28
80579	12	69	2015-03-27	17
80580	12	63	2015-03-27	28
80581	12	59	2015-03-27	38
80582	12	60	2015-03-27	29
80583	12	33	2015-03-27	39
80584	12	19	2015-03-27	44
80585	12	29	2015-03-27	18
80586	12	11	2015-03-27	5
80587	12	13	2015-03-27	25
80588	12	56	2015-03-27	50
80589	12	61	2015-03-27	26
80590	12	32	2015-03-27	29
80591	12	65	2015-03-27	46
80592	12	42	2015-03-27	38
80593	12	9	2015-03-27	11
80594	12	66	2015-03-27	8
80595	12	39	2015-03-27	46
80596	12	1	2015-03-27	47
80597	12	68	2015-03-27	8
80598	12	76	2015-03-27	49
80599	12	12	2015-03-27	24
80600	12	70	2015-03-27	50
80601	12	15	2015-03-27	46
80602	12	77	2015-03-27	29
80603	12	52	2015-03-27	47
80604	12	38	2015-03-27	9
80605	12	47	2015-03-27	32
80606	12	22	2015-03-27	28
80607	12	10	2015-03-27	36
80608	12	64	2013-10-21	29
80609	12	54	2013-10-21	22
80610	12	36	2013-10-21	22
80611	12	12	2013-10-21	46
80612	12	42	2013-10-21	3
80613	12	25	2013-10-21	32
80614	12	56	2013-10-21	29
80615	12	70	2013-10-21	49
80616	12	22	2013-10-21	49
80617	12	73	2013-10-21	50
80618	12	37	2013-10-21	15
80619	12	66	2013-10-21	25
80620	12	11	2013-10-21	10
80621	12	23	2013-10-21	35
80622	12	27	2013-10-21	10
80623	12	48	2013-10-21	48
80624	12	44	2013-10-21	8
80625	12	71	2013-10-21	10
80626	12	28	2013-10-21	44
80627	12	49	2013-10-21	19
80628	12	43	2013-10-21	43
80629	12	55	2013-10-21	20
80630	12	24	2013-10-21	4
80631	12	13	2013-10-21	4
80632	12	5	2013-10-21	5
80633	12	46	2013-10-21	49
80634	12	26	2013-10-21	11
80635	12	33	2013-10-21	26
80636	12	20	2013-10-21	17
80637	12	2	2013-10-21	7
80638	12	76	2013-10-21	5
80639	12	65	2013-10-21	43
80640	12	6	2013-10-21	43
80641	12	62	2013-10-21	38
80642	12	67	2013-10-21	43
80643	12	14	2013-10-21	11
80644	12	15	2013-10-21	22
80645	12	31	2013-10-21	12
80646	12	51	2013-10-21	45
80647	12	8	2013-10-21	30
80648	12	77	2013-10-21	28
80649	12	74	2013-10-21	16
80650	12	68	2013-10-21	34
80651	12	75	2013-10-21	18
80652	12	10	2013-10-21	46
80653	12	16	2013-10-21	44
80654	12	63	2013-10-21	45
80655	12	35	2013-10-21	23
80656	12	3	2013-10-21	39
80657	12	40	2013-10-21	29
80658	12	47	2013-10-21	15
80659	12	38	2013-10-21	4
80660	12	58	2013-10-21	20
80661	12	60	2013-10-21	36
80662	12	53	2013-10-21	15
80663	12	59	2013-10-21	36
80664	12	41	2013-10-21	19
80665	12	72	2013-10-21	32
80666	12	61	2013-10-21	19
80667	12	19	2013-10-21	34
80668	12	57	2013-10-21	5
80669	12	18	2013-10-21	15
80670	12	21	2013-10-21	8
80671	12	17	2013-10-21	46
80672	12	5	2014-09-28	36
80673	12	16	2014-09-28	8
80674	12	38	2014-09-28	8
80675	12	65	2014-09-28	44
80676	12	6	2014-09-28	12
80677	12	35	2014-09-28	39
80678	12	41	2014-09-28	26
80679	12	17	2014-09-28	46
80680	12	58	2014-09-28	34
80681	12	73	2014-09-28	5
80682	12	23	2014-09-28	35
80683	12	1	2014-09-28	30
80684	12	32	2014-09-28	8
80685	12	55	2014-09-28	5
80686	12	69	2014-09-28	37
80687	12	39	2014-09-28	25
80688	12	9	2014-09-28	14
80689	12	28	2014-09-28	19
80690	12	77	2014-09-28	40
80691	12	74	2014-09-28	36
80692	12	10	2014-09-28	11
80693	12	18	2014-09-28	35
80694	12	54	2014-09-28	17
80695	12	14	2014-09-28	48
80696	12	12	2014-09-28	41
80697	12	34	2014-09-28	3
80698	12	43	2014-09-28	47
80699	12	68	2014-09-28	7
80700	12	45	2014-09-28	29
80701	12	36	2014-09-28	29
80702	12	75	2014-09-28	33
80703	12	2	2014-09-28	26
80704	12	24	2014-09-28	46
80705	12	15	2014-09-28	7
80706	12	59	2014-09-28	26
80707	12	33	2014-09-28	18
80708	12	57	2014-09-28	6
80709	12	56	2014-09-28	44
80710	12	70	2014-09-28	36
80711	12	46	2014-09-28	14
80712	12	61	2014-09-28	41
80713	12	53	2014-09-28	27
80714	12	67	2014-09-28	13
80715	12	37	2014-09-28	4
80716	12	11	2014-09-28	26
80717	12	76	2014-09-28	35
